id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3809,3440,31,1,60,23,14,yes,no,2
3810,4160,36,1,52,21,30,yes,no,4
3811,2268,18,20,6,21,20,yes,no,4
3812,2209,19,20,6,19,24,no,no,4
3813,1577,16,8,14,21,4,no,no,2
3814,3092,37,5,16,23,24,yes,no,4
3815,4276,35,3,16,23,30,yes,no,5
3816,1335,22,28,10,19,10,no,no,2
3817,1318,23,20,2,19,8,no,no,2
3818,2398,24,20,2,19,18,no,no,4
3819,4075,36,3,60,17,30,no,no,5
3820,2537,18,20,14,23,20,no,no,5
3821,660,22,12,10,13,10,yes,no,1
3822,2039,16,12,14,19,30,no,no,5
3823,4099,31,7,24,19,14,no,no,2
3824,2947,19,12,6,15,22,no,no,5
3825,1960,17,16,14,23,10,yes,no,2
3826,2574,15,24,14,21,20,no,no,5
3827,2037,20,8,6,19,28,no,no,5
3828,1468,22,20,2,15,4,yes,no,1
3829,2988,19,12,14,23,30,yes,no,5
3830,2230,23,20,10,21,20,no,no,4
3831,1681,23,16,6,15,10,no,no,1
3832,1165,16,28,14,11,4,no,yes,1
3833,3128,35,3,24,15,16,yes,no,1
3834,2131,23,24,10,19,20,no,no,4
3835,1139,20,12,6,12,4,no,yes,1
3836,1866,23,12,2,21,6,no,no,2
3837,2380,21,24,14,17,14,yes,no,1
3838,1229,15,20,2,15,8,no,no,2
3839,3042,36,7,32,21,24,no,no,4
3840,1378,17,20,2,21,4,no,no,2
3841,4174,36,5,36,15,26,no,no,4
3842,593,21,16,2,12,8,no,yes,2
3843,2305,23,8,10,15,16,no,no,2
3844,1098,20,20,6,12,4,no,yes,1
3845,2313,16,12,2,21,12,no,no,1
3846,3261,31,3,24,21,16,no,no,1
3847,690,20,16,2,13,8,no,yes,1
3848,944,15,12,6,12,8,yes,no,2
3849,2207,16,20,10,15,22,no,no,5
3850,1813,20,24,2,19,10,no,no,1
3851,2534,23,24,2,21,26,no,no,4
3852,1421,24,20,6,19,6,no,no,1
3853,1193,22,24,6,12,8,no,yes,1
3854,1731,20,20,10,21,10,no,no,1
3855,2005,22,16,2,19,14,no,no,1
3856,3591,32,1,16,17,16,no,no,1
3857,2880,19,24,2,21,12,yes,no,1
3858,2143,20,24,10,21,30,no,no,5
3859,668,20,16,2,13,10,yes,no,1
3860,3294,39,7,20,21,26,no,no,5
3861,2405,16,8,10,21,22,no,no,5
3862,1403,18,8,14,23,4,no,no,1
3863,1430,19,8,2,17,10,no,no,1
3864,2444,17,12,6,17,16,yes,no,1
3865,3587,38,3,44,17,18,no,no,5
3866,859,16,8,2,12,8,no,yes,2
3867,3063,35,7,36,21,22,no,no,4
3868,3962,39,5,28,21,24,no,no,5
3869,2430,22,8,14,19,20,no,no,5
3870,1127,24,20,2,11,8,no,yes,1
3871,2725,17,28,14,17,30,no,no,5
3872,575,18,12,2,13,8,no,yes,1
3873,3134,39,7,32,19,16,no,no,1
3874,4168,37,1,52,19,18,yes,no,4
3875,3577,32,3,52,17,12,no,no,1
3876,3056,33,1,56,21,22,yes,no,4
3877,2394,17,20,6,23,18,no,no,4
3878,1164,21,16,6,13,8,yes,no,2
3879,3941,36,3,52,23,28,no,no,4
3880,2707,15,20,6,21,30,no,no,4
3881,3691,39,1,44,23,20,no,no,5
3882,4240,30,3,56,15,30,yes,no,5
3883,4177,35,1,56,15,24,no,no,4
3884,2483,23,28,6,15,14,no,no,1
3885,1233,21,28,14,19,10,no,no,2
3886,1939,15,28,6,19,6,no,no,2
3887,2189,19,20,2,15,14,no,no,1
3888,692,24,20,14,12,4,yes,no,1
3889,597,16,8,14,13,10,no,yes,1
3890,2505,19,8,6,21,14,no,no,1
3891,2294,16,24,14,17,28,no,no,4
3892,3702,35,3,16,23,30,no,no,4
3893,2333,21,8,2,21,18,no,no,4
3894,3464,36,5,20,15,20,yes,no,4
3895,2334,21,28,14,17,26,no,no,4
3896,817,16,24,2,13,6,no,yes,2
3897,3823,31,5,20,19,14,no,no,1
3898,3097,34,5,20,23,12,no,no,1
3899,2249,19,16,10,17,12,no,no,2
3900,4202,34,5,28,23,26,no,no,5
3901,1285,21,16,14,23,6,no,no,1
3902,1670,18,24,6,15,6,no,no,1
3903,1922,16,28,2,15,8,no,no,2
3904,1323,20,24,6,15,6,no,no,1
3905,2550,23,24,2,21,16,no,no,1
3906,2463,22,12,10,21,26,no,no,4
3907,2090,24,8,14,23,26,no,no,4
3908,3523,35,3,48,23,28,no,no,4
3909,967,16,16,14,11,10,no,yes,1
3910,3870,33,1,36,23,24,no,no,4
3911,1484,16,16,2,21,10,yes,no,1
3912,2980,21,16,2,17,24,yes,no,5
3913,2369,18,20,6,19,30,no,no,4
3914,3901,32,3,44,15,20,no,no,5
3915,1746,15,20,6,23,10,no,no,2
3916,2641,20,8,6,17,20,no,no,5
3917,1686,17,20,2,17,10,no,no,2
3918,2853,17,24,2,21,28,no,no,5
3919,1260,19,8,14,19,10,yes,no,2
3920,1512,20,16,10,23,4,yes,no,2
3921,3932,34,3,56,23,18,yes,no,4
3922,2551,19,20,10,23,18,no,no,5
3923,2669,23,12,14,23,24,no,no,4
3924,850,24,12,2,12,6,no,yes,2
3925,4098,39,7,28,15,16,no,no,2
3926,1989,18,20,6,21,8,no,no,2
3927,3773,38,3,56,17,28,no,no,5
3928,2867,16,28,2,21,12,no,no,1
3929,3947,33,3,60,19,12,no,no,1
3930,3822,32,3,40,23,28,no,no,5
3931,3129,39,7,20,17,22,no,no,5
3932,2279,20,8,2,21,14,no,no,2
3933,1834,15,8,14,19,10,no,no,1
3934,3452,30,7,28,15,30,yes,no,4
3935,3320,35,1,20,17,16,yes,no,2
3936,2602,23,24,2,17,18,no,no,5
3937,3104,39,1,24,23,22,yes,no,5
3938,3175,33,5,52,19,14,no,no,2
3939,2272,15,16,2,21,12,yes,no,1
3940,563,23,16,10,12,4,no,yes,2
3941,2512,15,16,10,17,30,yes,no,4
3942,1172,18,12,6,12,10,yes,no,2
3943,3498,31,7,40,15,16,no,no,2
3944,621,19,16,2,13,10,no,yes,2
3945,798,20,24,10,13,4,no,yes,1
3946,3385,30,3,24,15,28,no,no,5
3947,4257,34,5,32,21,12,no,no,2
3948,1946,15,24,10,19,8,no,no,1
3949,2940,23,28,6,21,24,yes,no,5
3950,784,23,28,6,13,10,yes,no,2
3951,2191,21,28,6,15,22,no,no,5
3952,1109,20,20,2,12,10,no,yes,2
3953,2573,15,8,6,19,14,no,no,1
3954,2978,15,24,2,17,14,no,no,2
3955,2061,15,16,14,17,28,no,no,4
3956,4181,30,1,40,15,22,no,no,5
3957,1733,16,20,6,19,8,no,no,2
3958,4161,35,3,28,21,26,no,no,5
3959,1853,15,12,6,17,6,no,no,2
3960,3677,34,3,44,23,18,no,no,5
3961,2706,22,16,6,19,24,no,no,5
3962,2906,19,20,6,17,28,no,no,5
3963,978,15,16,2,12,4,no,yes,1
3964,3636,36,3,36,23,26,yes,no,4
3965,1320,20,12,6,23,8,yes,no,1
3966,3111,32,7,60,15,30,no,no,5
3967,3400,39,5,16,15,26,yes,no,4
3968,2853,24,28,10,23,18,no,no,5
3969,954,24,24,14,13,4,no,yes,2
3970,1027,18,20,10,13,4,no,yes,2
3971,2698,21,8,2,21,28,no,no,4
3972,537,15,12,2,11,4,no,yes,1
3973,571,23,12,14,11,10,no,yes,1
3974,1496,19,16,14,19,6,yes,no,2
3975,3199,37,3,28,19,14,no,no,2
3976,1336,15,28,2,17,6,yes,no,1
3977,1138,18,24,2,11,10,no,yes,2
3978,2666,17,24,14,17,24,no,no,4
3979,2392,23,20,14,15,28,yes,no,5
3980,934,20,28,14,11,6,no,yes,1
3981,1709,21,24,10,17,10,no,no,1
3982,1569,16,20,14,23,10,no,no,1
3983,3943,36,1,28,23,16,no,no,1
3984,3907,39,5,48,17,26,no,no,5
3985,3993,35,3,44,21,28,no,no,5
3986,2998,18,8,2,15,28,no,no,4
3987,634,24,20,14,12,8,no,yes,2
3988,2300,20,12,6,19,30,yes,no,4
3989,1668,24,16,6,15,6,yes,no,2
3990,3052,37,7,52,21,14,yes,no,1
3991,1812,17,12,2,15,4,yes,no,2
3992,2123,23,8,14,23,26,no,no,5
3993,1680,19,16,6,21,6,yes,no,1
3994,2806,15,12,10,19,18,no,no,5
3995,1274,17,8,2,17,6,no,no,2
3996,3135,30,7,28,15,12,no,no,2
3997,3263,34,3,48,15,26,no,no,4
3998,3656,35,3,20,19,22,yes,no,5
3999,3160,34,7,48,21,26,yes,no,4
4000,3222,30,1,60,17,22,no,no,4
4001,1377,18,24,14,17,4,no,no,2
4002,785,15,8,2,13,4,no,yes,1
4003,2850,18,28,2,23,26,no,no,5
4004,3180,36,5,60,17,30,yes,no,4
4005,3422,37,7,44,21,22,no,no,5
4006,545,23,24,2,11,6,no,yes,2
4007,564,19,16,10,11,8,yes,no,2
4008,2848,22,20,10,15,14,yes,no,1
4009,3952,30,1,52,15,24,yes,no,5
4010,3056,32,1,44,17,20,yes,no,5
4011,2160,15,20,14,19,18,yes,no,5
4012,692,23,28,6,11,10,yes,no,2
4013,4268,36,5,28,21,16,yes,no,2
4014,1901,23,28,10,15,8,no,no,1
4015,958,18,16,14,12,10,no,yes,1
4016,1099,15,16,6,12,8,no,yes,2
4017,3587,33,5,24,21,24,no,no,5
4018,3075,34,1,60,21,24,no,no,5
4019,1513,21,28,2,15,4,no,no,1
4020,3093,34,1,52,17,20,no,no,4
4021,2720,15,24,10,19,30,yes,no,5
4022,2419,23,16,14,17,22,no,no,4
4023,3763,34,7,20,19,16,no,no,1
4024,3991,35,7,20,15,20,no,no,4
4025,642,18,20,6,12,8,no,yes,1
4026,708,21,20,10,12,10,yes,no,1
4027,2869,20,28,2,17,18,no,no,4
4028,3750,31,7,28,15,26,no,no,5
4029,1779,24,16,6,15,4,no,no,2
4030,1186,20,28,14,12,6,no,yes,2
4031,1960,22,24,6,21,6,yes,no,2
4032,2943,22,8,14,17,16,no,no,1
4033,2843,15,20,2,17,28,no,no,4
4034,2529,24,16,2,17,26,no,no,5
4035,1052,21,24,2,13,8,yes,no,2
4036,2051,24,20,6,17,14,no,no,2
4037,1636,20,20,6,19,8,yes,no,1
4038,4323,38,7,24,21,22,no,no,4
4039,668,19,20,14,12,8,yes,no,1
4040,3197,30,1,24,23,24,no,no,5
4041,1493,21,16,6,15,4,no,no,2
4042,2802,17,28,14,23,28,no,no,4
4043,3472,31,3,24,21,30,yes,no,5
4044,4182,35,3,36,23,16,no,no,2
4045,4207,30,7,60,23,22,no,no,5
4046,3632,32,7,20,15,26,yes,no,4
4047,2424,15,28,10,15,12,yes,no,1
4048,2775,20,8,14,17,26,no,no,4
4049,1485,15,28,10,23,8,no,no,1
4050,1217,18,8,14,21,10,no,no,1
4051,918,20,24,10,12,4,no,yes,1
4052,2009,16,28,14,21,18,no,no,5
4053,1829,15,24,2,19,8,no,no,2
4054,2248,18,24,10,19,28,yes,no,5
4055,1438,18,16,2,23,8,no,no,2
4056,2714,22,16,14,23,26,no,no,5
4057,3630,34,1,44,23,26,no,no,5
4058,4059,33,7,44,17,16,no,no,1
4059,1844,18,8,6,23,10,yes,no,2
4060,790,16,8,14,13,4,no,yes,1
4061,937,20,12,6,12,6,no,yes,1
4062,3179,34,5,48,23,22,no,no,4
4063,4039,37,1,28,21,30,no,no,4
4064,4268,30,3,56,23,16,yes,no,1
4065,3785,38,5,44,21,30,no,no,5
4066,2802,19,28,2,19,30,no,no,4
4067,2246,15,24,2,15,18,no,no,4
4068,3880,31,5,32,17,28,yes,no,4
4069,526,21,24,6,13,10,no,yes,1
4070,3813,32,3,60,19,12,no,no,1
4071,3778,33,1,16,15,30,no,no,4
4072,3964,32,5,28,21,22,yes,no,4
4073,3071,38,5,40,17,22,no,no,4
4074,3544,34,5,40,17,30,yes,no,4
4075,1810,16,8,6,17,8,no,no,1
4076,4255,35,5,16,17,14,no,no,2
4077,1708,17,16,6,23,4,yes,no,1
4078,3859,33,7,32,17,20,no,no,5
4079,2140,24,8,10,21,12,yes,no,2
4080,1240,20,8,10,23,10,yes,no,1
4081,3503,32,3,32,21,30,no,no,5
4082,3741,37,3,16,17,16,no,no,1
4083,2333,15,8,10,23,18,no,no,5
4084,2166,21,8,10,15,22,no,no,4
4085,3066,38,5,24,21,26,no,no,4
4086,3600,39,7,16,15,14,yes,no,2
4087,2939,22,8,2,21,22,no,no,5
4088,3823,39,3,32,15,16,no,no,1
4089,2225,20,24,14,23,20,no,no,5
4090,1817,22,20,14,23,6,no,no,1
4091,1836,23,8,2,21,6,yes,no,2
4092,2673,23,24,6,15,26,no,no,4
4093,4199,34,5,60,15,16,no,no,1
4094,2874,24,24,10,15,20,no,no,5
4095,4302,36,3,56,21,14,no,no,2
4096,3026,33,1,20,21,24,no,no,5
4097,639,19,20,2,11,6,no,yes,1
4098,1965,22,28,6,21,6,no,no,2
4099,3296,32,7,52,15,20,yes,no,4
4100,2343,23,20,10,17,22,no,no,5
4101,623,22,16,6,13,10,no,yes,2
4102,1878,17,12,2,19,8,no,no,1
4103,2154,20,8,2,23,20,no,no,5
4104,2718,16,28,14,19,18,no,no,4
4105,647,21,16,10,12,8,no,yes,1
4106,2990,20,8,14,23,30,no,no,5
4107,1823,15,20,2,21,8,no,no,2
4108,1318,24,28,10,19,8,no,no,1
4109,2821,16,12,14,23,14,no,no,1
4110,1963,18,24,2,19,4,no,no,1
4111,1691,19,28,10,19,4,no,no,2
4112,1405,24,28,6,21,4,no,no,2
4113,2801,20,20,6,21,24,no,no,5
4114,1361,15,16,2,23,8,no,no,1
4115,1734,16,24,14,21,8,no,no,1
4116,535,21,16,10,13,8,no,yes,2
4117,4160,34,5,28,23,26,yes,no,5
4118,1545,21,8,6,19,6,no,no,1
4119,1520,20,8,6,21,10,yes,no,2
4120,1464,24,20,6,23,6,yes,no,1
4121,2942,19,24,10,21,16,no,no,2
4122,1008,22,28,6,13,8,yes,no,1
4123,935,20,16,2,11,6,no,yes,1
4124,2991,24,24,10,15,20,no,no,5
4125,3377,35,5,24,17,22,no,no,5
4126,870,23,8,6,13,4,no,yes,2
4127,3837,39,1,24,17,24,no,no,5
4128,1277,24,28,2,23,8,no,no,1
4129,1119,15,16,6,13,6,no,yes,2
4130,1111,24,28,14,11,6,no,yes,1
4131,3626,35,3,40,19,30,no,no,4
4132,2081,23,20,2,23,12,no,no,1
4133,1806,16,24,6,19,8,no,no,2
4134,2202,19,20,10,17,18,no,no,4
4135,1369,24,8,10,15,4,no,no,2
4136,1476,19,20,14,23,6,yes,no,1
4137,1550,19,28,14,23,4,no,no,1
4138,1255,23,16,2,21,8,no,no,1
4139,3031,33,1,28,15,28,no,no,5
4140,1911,17,20,14,19,6,no,no,1
4141,3415,37,5,36,15,26,no,no,5
4142,1207,16,16,10,21,6,no,no,2
4143,4313,35,5,20,15,28,no,no,4
4144,3414,38,7,16,21,12,no,no,1
4145,3485,37,1,52,21,16,no,no,1
4146,2595,24,16,14,19,26,no,no,4
4147,3216,37,3,44,17,26,yes,no,4
4148,1994,17,28,6,19,8,no,no,2
4149,3619,33,7,16,17,18,no,no,5
4150,4329,33,1,40,23,16,no,no,1
4151,580,20,24,14,11,6,yes,no,1
4152,1048,23,8,10,11,8,yes,no,1
4153,3600,38,1,60,23,14,yes,no,2
4154,3699,39,7,36,19,24,no,no,4
4155,3525,34,7,40,19,12,no,no,1
4156,2751,16,8,10,21,18,no,no,5
4157,3809,32,7,24,21,12,no,no,1
4158,2883,19,28,10,23,26,no,no,5
4159,4283,39,3,48,15,20,no,no,5
4160,1764,18,12,10,17,10,yes,no,2
4161,2291,18,8,6,23,22,no,no,4
4162,3193,34,3,40,23,26,no,no,4
4163,2823,17,16,14,17,26,no,no,5
4164,3621,32,5,24,21,30,no,no,4
4165,2165,17,12,14,19,18,no,no,4
4166,4051,30,5,40,19,16,no,no,2
4167,2338,20,20,14,21,12,no,no,1
4168,3618,32,1,56,23,22,no,no,4
4169,2579,20,28,14,19,30,no,no,4
4170,2237,22,28,14,23,26,no,no,4
4171,1953,17,12,2,17,6,no,no,2
4172,992,18,16,14,12,8,yes,no,1
4173,1246,23,24,2,19,8,no,no,1
4174,2901,18,24,14,19,30,no,no,4
4175,2162,23,24,2,21,20,no,no,5
4176,858,19,20,14,11,10,no,yes,2
4177,881,19,24,2,13,4,no,yes,2
4178,4014,32,5,16,15,14,no,no,2
4179,3671,34,1,16,21,14,no,no,2
4180,3320,34,7,52,17,20,yes,no,4
4181,2750,16,28,6,19,30,no,no,5
4182,3918,38,1,20,15,24,no,no,5
4183,2983,23,28,6,21,16,no,no,2
4184,1938,18,16,14,17,4,no,no,1
4185,858,23,8,14,13,4,no,yes,1
4186,793,23,24,14,13,8,no,yes,1
4187,2786,23,12,2,21,16,no,no,2
4188,3507,37,1,16,19,18,no,no,4
4189,1659,21,24,6,21,8,no,no,2
4190,858,15,20,10,11,8,no,yes,1
4191,2255,17,8,2,17,26,no,no,4
4192,1665,15,8,2,21,8,no,no,2
4193,1757,16,24,14,15,10,no,no,2
4194,4191,36,7,16,17,18,no,no,4
4195,2586,22,24,14,15,14,no,no,2
4196,3040,30,1,28,19,30,yes,no,4
4197,3637,30,5,36,23,26,no,no,4
4198,2756,19,12,6,15,30,yes,no,5
4199,2369,22,12,14,19,28,no,no,4
4200,1195,24,16,14,13,8,no,yes,2
4201,3297,38,1,32,23,14,no,no,1
4202,568,15,12,2,11,8,yes,no,1
4203,2361,23,8,2,19,14,no,no,1
4204,3648,35,1,32,19,12,yes,no,2
4205,1187,24,8,2,12,10,no,yes,2
4206,4003,38,7,24,23,22,no,no,5
4207,2822,23,24,6,19,30,no,no,5
4208,3009,38,3,28,19,24,no,no,4
4209,4181,38,5,16,23,22,no,no,4
4210,2712,21,12,6,15,30,yes,no,5
4211,1434,16,8,10,19,4,no,no,1
4212,3451,35,3,16,17,12,no,no,2
4213,1707,16,16,2,15,8,no,no,2
4214,652,16,24,2,11,4,yes,no,1
4215,1968,20,16,10,23,4,yes,no,1
4216,1961,21,8,10,19,4,no,no,1
4217,3878,39,1,60,17,22,no,no,5
4218,2718,19,20,14,15,12,no,no,2
4219,1867,22,8,10,15,6,no,no,1
4220,921,20,12,14,12,4,no,yes,1
4221,3294,30,5,52,21,18,no,no,4
4222,3877,36,3,44,17,14,no,no,1
4223,918,20,20,10,13,4,no,yes,2
4224,1120,15,24,6,12,4,yes,no,2
4225,2186,17,16,10,23,16,no,no,2
4226,2401,16,16,14,23,26,no,no,5
4227,1262,15,12,10,15,6,no,no,2
4228,1612,18,16,6,19,6,yes,no,1
4229,645,24,16,2,12,10,no,yes,2
4230,3276,33,7,24,19,22,yes,no,4
4231,775,15,24,2,11,4,no,yes,1
4232,3360,33,5,48,19,14,yes,no,1
4233,3537,36,1,36,21,20,no,no,5
4234,2451,15,12,6,15,30,no,no,5
4235,1059,22,16,10,12,10,no,yes,2
4236,936,17,16,6,11,10,yes,no,2
4237,3572,39,3,20,19,20,yes,no,4
4238,2170,19,12,6,21,16,no,no,2
4239,2934,22,12,10,15,18,no,no,5
4240,3235,36,3,52,15,30,no,no,4
4241,1359,15,28,6,15,10,no,no,2
4242,690,23,24,2,13,8,no,yes,1
4243,3498,36,5,20,21,28,no,no,5
4244,3847,30,7,32,15,16,no,no,1
4245,3619,34,5,56,17,20,no,no,4
4246,3054,37,3,60,15,28,no,no,4
4247,2649,19,20,6,23,24,no,no,4
4248,1544,16,24,2,17,10,yes,no,1
4249,2749,16,20,14,19,14,no,no,1
4250,1243,19,16,2,17,4,no,no,2
4251,3467,39,1,44,23,24,no,no,5
4252,1991,23,16,6,21,4,no,no,1
4253,2913,20,28,2,17,22,no,no,4
4254,2141,15,24,2,15,30,no,no,5
4255,2774,22,28,2,15,28,no,no,5
4256,2414,22,20,2,15,14,no,no,2
4257,3253,39,1,24,15,24,no,no,4
4258,2577,23,28,14,19,28,no,no,4
4259,3845,38,5,28,17,28,no,no,4
4260,3551,37,7,16,19,28,no,no,5
4261,598,23,12,6,11,8,no,yes,1
4262,2615,19,12,6,23,12,no,no,2
4263,764,23,16,10,13,8,yes,no,1
4264,4338,31,5,32,21,14,no,no,1
4265,2801,15,8,6,23,22,no,no,5
4266,4111,30,7,28,23,14,no,no,1
4267,595,21,8,2,13,6,no,yes,2
4268,2540,18,12,2,21,22,yes,no,5
4269,3283,39,1,28,15,26,no,no,4
4270,985,17,16,10,13,4,no,yes,1
4271,3517,37,5,52,19,20,no,no,5
4272,2169,22,20,10,19,18,no,no,4
4273,1893,19,8,10,15,10,no,no,2
4274,3898,35,5,36,19,18,no,no,5
4275,3251,36,5,28,19,30,no,no,5
4276,3469,30,3,48,19,12,no,no,1
4277,3254,39,3,32,15,26,no,no,4
4278,1279,17,28,14,17,10,no,no,2
4279,1574,15,8,6,17,10,no,no,2
4280,1712,24,8,6,23,8,yes,no,2
4281,3863,34,7,24,15,14,no,no,1
4282,2512,19,8,14,19,20,yes,no,5
4283,3587,39,1,48,19,30,no,no,4
4284,2809,22,16,2,15,12,no,no,2
4285,3216,39,1,36,17,22,yes,no,4
4286,2784,24,16,2,15,24,yes,no,4
4287,2097,22,20,6,17,12,no,no,2
4288,2672,17,8,14,23,26,yes,no,5
4289,1674,23,12,14,21,8,no,no,1
4290,2565,18,16,6,17,26,no,no,5
4291,2169,22,28,6,23,22,no,no,4
4292,2342,21,8,6,15,26,no,no,5
4293,2384,16,12,14,17,22,yes,no,4
4294,3903,37,7,20,23,24,no,no,5
4295,2701,19,16,2,19,16,no,no,2
4296,4015,37,3,60,23,30,no,no,5
4297,3935,36,7,24,19,16,no,no,2
4298,3026,30,1,28,23,14,no,no,2
4299,2426,16,8,10,23,18,no,no,4
4300,1239,16,28,2,19,8,no,no,2
4301,4064,30,5,16,21,16,yes,no,1
4302,3946,39,3,16,19,20,no,no,5
4303,2886,21,12,10,19,16,no,no,2
4304,2386,21,20,10,19,20,no,no,4
4305,2028,17,24,14,21,18,yes,no,4
4306,2378,21,24,14,15,18,no,no,5
4307,3149,30,1,28,19,22,no,no,5
4308,2743,24,12,10,19,20,no,no,5
4309,3653,35,3,52,21,20,no,no,5
4310,1404,23,12,10,15,4,yes,no,2
4311,1142,16,12,10,12,8,no,yes,1
4312,1815,23,16,6,21,8,no,no,1
4313,1823,16,16,2,19,6,no,no,1
4314,3245,34,5,40,21,26,no,no,5
4315,3284,39,3,28,23,22,yes,no,4
4316,1755,24,16,14,15,10,no,no,1
4317,1170,16,12,10,13,10,no,yes,2
4318,865,19,16,10,11,4,no,yes,1
4319,822,20,16,2,11,8,no,yes,1
4320,1114,23,8,14,13,10,no,yes,1
4321,1905,16,8,10,17,6,no,no,2
4322,1233,17,8,14,19,4,no,no,1
4323,959,19,12,14,12,8,no,yes,1
4324,728,23,16,10,12,10,yes,no,2
4325,670,19,28,2,13,10,no,yes,1
4326,3961,33,7,40,17,14,no,no,1
4327,948,19,24,6,13,10,yes,no,1
4328,4052,39,5,56,19,22,yes,no,5
4329,3210,33,1,32,17,26,no,no,4
4330,530,21,24,2,13,6,no,yes,1
4331,794,23,28,6,11,8,no,yes,2
4332,3481,37,5,24,15,24,no,no,4
4333,4243,30,1,44,17,12,no,no,1
4334,2318,22,24,2,19,12,no,no,2
4335,2251,16,8,10,15,18,no,no,4
4336,1730,23,12,14,19,6,no,no,2
4337,2561,21,12,14,17,26,no,no,5
4338,2328,24,28,10,17,14,yes,no,2
4339,1017,17,24,6,12,8,no,yes,1
4340,3108,37,1,20,21,18,yes,no,5
4341,1898,20,24,6,21,10,no,no,2
4342,697,20,16,14,11,10,no,yes,2
4343,4143,37,3,28,21,22,no,no,4
4344,2730,21,8,10,23,22,no,no,4
4345,1122,23,24,10,11,10,no,yes,1
4346,807,15,8,14,12,4,no,yes,1
4347,2415,16,8,14,21,16,no,no,1
4348,668,15,8,10,12,6,yes,no,2
4349,1612,24,12,14,21,8,yes,no,2
4350,2162,20,12,6,23,16,no,no,2
4351,3066,33,7,16,17,14,no,no,2
4352,1131,15,28,2,13,4,no,yes,2
4353,3389,31,1,36,17,30,no,no,5
4354,3697,34,3,24,23,14,no,no,1
4355,1196,20,12,2,12,8,yes,no,1
4356,534,22,16,10,11,10,no,yes,2
4357,2109,16,8,6,19,12,no,no,2
4358,997,16,24,2,11,6,no,yes,2
4359,3576,35,1,20,19,24,yes,no,5
4360,1469,21,28,6,17,8,no,no,1
4361,789,15,16,2,13,8,no,yes,2
4362,817,21,12,6,12,10,no,yes,1
4363,3648,36,7,40,15,22,yes,no,5
4364,1863,15,20,14,23,10,no,no,1
4365,3525,35,7,40,23,14,no,no,1
4366,1182,20,12,10,11,10,no,yes,1
4367,2112,19,16,14,15,12,yes,no,2
4368,1221,20,20,10,15,4,no,no,1
4369,2432,16,16,2,23,14,yes,no,1
4370,2152,17,16,10,19,22,yes,no,5
4371,4272,35,7,40,19,16,yes,no,1
4372,1225,20,24,6,17,10,no,no,2
4373,4249,36,3,44,15,12,no,no,2
4374,1739,22,12,14,17,4,no,no,1
4375,3470,31,7,44,21,26,no,no,4
4376,631,22,16,2,12,10,no,yes,2
4377,2664,16,12,10,17,20,yes,no,4
4378,2525,22,8,6,21,30,no,no,4
4379,1269,24,16,10,15,6,no,no,2
4380,2491,16,16,14,21,22,no,no,4
4381,2963,19,16,10,15,26,no,no,5
4382,840,21,16,14,11,6,yes,no,2
4383,4201,31,5,48,23,24,no,no,4
4384,889,20,12,10,11,8,no,yes,1
4385,3442,31,3,36,19,20,no,no,5
4386,2596,22,12,10,23,28,yes,no,5
4387,1739,22,8,14,15,8,no,no,2
4388,2948,18,28,10,17,30,yes,no,4
4389,1427,15,16,2,21,8,no,no,2
4390,2104,23,28,2,21,26,yes,no,5
4391,1485,23,16,2,23,4,no,no,1
4392,2133,16,16,6,17,26,no,no,4
4393,3781,30,1,32,23,30,no,no,5
4394,3553,31,1,40,21,28,no,no,4
4395,2452,16,8,10,19,26,yes,no,5
4396,3977,36,5,48,15,14,no,no,2
4397,3506,38,5,24,21,28,no,no,5
4398,727,18,28,2,12,4,no,yes,2
4399,2749,15,8,14,23,22,no,no,5
4400,1703,19,24,14,19,8,no,no,2
4401,2225,17,20,6,19,26,no,no,5
4402,3721,35,7,40,23,26,no,no,5
4403,643,19,24,10,11,4,no,yes,1
4404,818,17,20,14,11,4,no,yes,1
4405,4101,32,3,32,19,14,no,no,2
4406,2530,17,24,6,19,12,no,no,2
4407,3932,30,5,52,21,28,yes,no,5
4408,2453,19,20,6,17,30,no,no,5
4409,4022,33,5,28,17,24,no,no,4
4410,1115,20,20,2,11,8,no,yes,2
4411,836,18,20,2,12,6,yes,no,1
4412,1753,19,20,14,15,10,no,no,2
4413,810,23,24,14,13,6,no,yes,1
4414,3702,39,5,40,19,24,no,no,5
4415,1738,21,24,6,15,8,no,no,1
4416,1671,22,16,2,21,8,no,no,2
4417,2894,16,28,6,19,18,no,no,4
4418,2530,18,20,2,15,16,no,no,1
4419,532,20,8,10,13,10,yes,no,2
4420,661,21,16,14,13,10,no,yes,2
4421,1669,24,8,10,21,6,no,no,1
4422,3200,31,1,28,23,18,yes,no,5
4423,1778,23,28,14,21,8,no,no,1
4424,2017,22,8,6,21,30,no,no,4
4425,1949,20,24,10,19,8,no,no,1
4426,2969,15,24,14,23,12,no,no,2
4427,2065,23,16,2,21,24,no,no,4
4428,709,18,20,10,11,6,no,yes,2
4429,3206,31,1,20,15,12,no,no,1
4430,1277,22,20,6,23,4,no,no,2
4431,3213,32,7,32,23,22,no,no,5
4432,4067,36,5,16,19,26,no,no,5
4433,2952,18,12,14,15,22,yes,no,4
4434,1607,20,16,10,19,4,no,no,2
4435,2195,20,16,6,19,30,no,no,5
4436,940,24,8,10,12,8,yes,no,1
